product_id, item_class, product_series, product_style, product_size, created_at         , updated_at         , product_name
P0212     , CLS-A     , SER-037       , STY-029      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0212
P0213     , CLS-A     , SER-037       , STY-029      , SZ-078      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0213
P0214     , CLS-A     , SER-038       , STY-029      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0214
P0215     , CLS-A     , SER-038       , STY-029      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0215
P0216     , CLS-A     , SER-038       , STY-029      , SZ-078      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0216
P0217     , CLS-A     , SER-037       , STY-029      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0217
P0218     , CLS-A     , SER-037       , STY-029      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0218
P0219     , CLS-A     , SER-037       , STY-029      , SZ-078      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0219
P0220     , CLS-A     , SER-038       , STY-029      , SZ-075      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0220
P0221     , CLS-A     , SER-038       , STY-029      , SZ-077      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0221
P0222     , CLS-A     , SER-038       , STY-029      , SZ-078      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0222
P0223     , CLS-A     , SER-039       , STY-030      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0223
P0224     , CLS-A     , SER-039       , STY-030      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0224
P0225     , CLS-A     , SER-039       , STY-030      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0225
P0226     , CLS-A     , SER-039       , STY-030      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0226
P0227     , CLS-A     , SER-039       , STY-030      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0227
P0228     , CLS-A     , SER-040       , STY-030      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0228
P0229     , CLS-A     , SER-040       , STY-030      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0229
P0230     , CLS-A     , SER-040       , STY-030      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0230
P0231     , CLS-A     , SER-040       , STY-030      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0231
P0232     , CLS-A     , SER-040       , STY-030      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0232
P0233     , CLS-A     , SER-039       , STY-030      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0233
P0234     , CLS-A     , SER-039       , STY-030      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0234
P0235     , CLS-A     , SER-039       , STY-030      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0235
P0236     , CLS-A     , SER-039       , STY-030      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0236
P0237     , CLS-A     , SER-041       , STY-031      , SZ-011      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0237
P0238     , CLS-A     , SER-041       , STY-031      , SZ-020      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0238
P0239     , CLS-A     , SER-041       , STY-031      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0239
P0240     , CLS-A     , SER-041       , STY-031      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0240
P0241     , CLS-A     , SER-042       , STY-032      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0241
P0242     , CLS-A     , SER-042       , STY-032      , SZ-042      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0242
P0243     , CLS-A     , SER-042       , STY-032      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0243
P0244     , CLS-A     , SER-042       , STY-032      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0244
P0245     , CLS-A     , SER-043       , STY-033      , SZ-022      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0245
P0246     , CLS-A     , SER-043       , STY-033      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0246
P0247     , CLS-A     , SER-043       , STY-033      , SZ-043      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0247
P0248     , CLS-A     , SER-043       , STY-033      , SZ-046      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0248
P0249     , CLS-A     , SER-043       , STY-033      , SZ-048      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0249
P0250     , CLS-A     , SER-043       , STY-033      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0250
P0251     , CLS-A     , SER-044       , STY-034      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0251
P0252     , CLS-A     , SER-044       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0252
P0253     , CLS-A     , SER-044       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0253
P0254     , CLS-A     , SER-045       , STY-034      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0254
P0255     , CLS-A     , SER-045       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0255
P0256     , CLS-A     , SER-045       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0256
P0257     , CLS-A     , SER-046       , STY-034      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0257
P0258     , CLS-A     , SER-046       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0258
P0259     , CLS-A     , SER-046       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0259
P0260     , CLS-A     , SER-044       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0260
P0261     , CLS-A     , SER-044       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0261
P0262     , CLS-A     , SER-045       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0262
P0263     , CLS-A     , SER-045       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0263
P0264     , CLS-A     , SER-046       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0264
P0265     , CLS-A     , SER-046       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0265
P0266     , CLS-A     , SER-044       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0266
P0267     , CLS-A     , SER-044       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0267
P0268     , CLS-A     , SER-045       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0268
P0269     , CLS-A     , SER-045       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0269
P0270     , CLS-A     , SER-046       , STY-034      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0270
P0271     , CLS-A     , SER-046       , STY-034      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0271
P0272     , CLS-A     , SER-048       , STY-035      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0272
P0273     , CLS-A     , SER-048       , STY-035      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0273
P0274     , CLS-A     , SER-048       , STY-035      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0274
P0275     , CLS-A     , SER-047       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0275
P0276     , CLS-A     , SER-047       , STY-035      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0276
P0277     , CLS-A     , SER-047       , STY-035      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0277
P0278     , CLS-A     , SER-047       , STY-035      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0278
P0279     , CLS-A     , SER-048       , STY-035      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0279
P0280     , CLS-A     , SER-048       , STY-035      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0280
P0281     , CLS-A     , SER-050       , STY-035      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0281
P0282     , CLS-A     , SER-050       , STY-035      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0282
P0283     , CLS-A     , SER-050       , STY-035      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0283
P0284     , CLS-A     , SER-049       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0284
P0285     , CLS-A     , SER-049       , STY-035      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0285
P0286     , CLS-A     , SER-049       , STY-035      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0286
P0287     , CLS-A     , SER-049       , STY-035      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0287
P0288     , CLS-A     , SER-050       , STY-035      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0288
P0289     , CLS-A     , SER-050       , STY-035      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0289
P0290     , CLS-A     , SER-052       , STY-035      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0290
P0291     , CLS-A     , SER-052       , STY-035      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0291
P0292     , CLS-A     , SER-052       , STY-035      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0292
P0293     , CLS-A     , SER-051       , STY-035      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0293
P0294     , CLS-A     , SER-051       , STY-035      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0294
P0295     , CLS-A     , SER-051       , STY-035      , SZ-028      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0295
P0296     , CLS-A     , SER-052       , STY-035      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0296
P0297     , CLS-A     , SER-052       , STY-035      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0297
P0298     , CLS-A     , SER-047       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0298
P0299     , CLS-A     , SER-049       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0299
P0300     , CLS-A     , SER-051       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0300
P0301     , CLS-A     , SER-047       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0301
P0302     , CLS-A     , SER-049       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0302
P0303     , CLS-A     , SER-051       , STY-035      , SZ-016      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0303
P0304     , CLS-A     , SER-053       , STY-036      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0304
P0305     , CLS-A     , SER-053       , STY-036      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0305
P0306     , CLS-A     , SER-053       , STY-036      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0306
P0307     , CLS-A     , SER-053       , STY-036      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0307
P0308     , CLS-A     , SER-053       , STY-036      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0308
P0309     , CLS-A     , SER-054       , STY-037      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0309
P0310     , CLS-A     , SER-054       , STY-037      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0310
P0311     , CLS-A     , SER-054       , STY-037      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0311
P0312     , CLS-A     , SER-054       , STY-037      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0312
P0313     , CLS-A     , SER-055       , STY-037      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0313
P0314     , CLS-A     , SER-055       , STY-037      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0314
P0315     , CLS-A     , SER-055       , STY-037      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0315
P0316     , CLS-A     , SER-055       , STY-037      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0316
P0317     , CLS-A     , SER-054       , STY-037      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0317
P0318     , CLS-A     , SER-054       , STY-037      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0318
P0319     , CLS-A     , SER-054       , STY-037      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0319
P0320     , CLS-A     , SER-055       , STY-037      , SZ-012      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0320
P0321     , CLS-A     , SER-055       , STY-037      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0321
P0322     , CLS-A     , SER-055       , STY-037      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0322
P0323     , CLS-A     , SER-056       , STY-038      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0323
P0324     , CLS-A     , SER-056       , STY-038      , SZ-040      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0324
P0325     , CLS-A     , SER-056       , STY-038      , SZ-041      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0325
P0326     , CLS-A     , SER-056       , STY-038      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0326
P0327     , CLS-A     , SER-057       , STY-039      , SZ-005      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0327
P0328     , CLS-A     , SER-057       , STY-039      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0328
P0329     , CLS-A     , SER-057       , STY-039      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0329
P0330     , CLS-A     , SER-057       , STY-039      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0330
P0331     , CLS-A     , SER-057       , STY-039      , SZ-014      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0331
P0332     , CLS-A     , SER-057       , STY-039      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0332
P0333     , CLS-A     , SER-057       , STY-039      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0333
P0334     , CLS-A     , SER-058       , STY-040      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0334
P0335     , CLS-A     , SER-058       , STY-040      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0335
P0336     , CLS-A     , SER-058       , STY-040      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0336
P0337     , CLS-A     , SER-058       , STY-040      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0337
P0338     , CLS-A     , SER-058       , STY-040      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0338
P0339     , CLS-A     , SER-059       , STY-041      , SZ-065      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0339
P0340     , CLS-A     , SER-059       , STY-041      , SZ-006      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0340
P0341     , CLS-A     , SER-059       , STY-041      , SZ-007      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0341
P0342     , CLS-A     , SER-059       , STY-041      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0342
P0343     , CLS-A     , SER-059       , STY-041      , SZ-032      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0343
P0344     , CLS-A     , SER-059       , STY-041      , SZ-050      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0344
P0345     , CLS-A     , SER-059       , STY-041      , SZ-051      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0345
P0346     , CLS-A     , SER-059       , STY-041      , SZ-052      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0346
P0347     , CLS-A     , SER-059       , STY-041      , SZ-053      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0347
P0348     , CLS-A     , SER-059       , STY-041      , SZ-062      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0348
P0349     , CLS-A     , SER-060       , STY-042      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0349
P0350     , CLS-A     , SER-061       , STY-042      , SZ-008      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0350
P0351     , CLS-A     , SER-061       , STY-042      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0351
P0352     , CLS-A     , SER-061       , STY-042      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0352
P0353     , CLS-A     , SER-060       , STY-042      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0353
P0354     , CLS-A     , SER-060       , STY-042      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0354
P0355     , CLS-A     , SER-061       , STY-042      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0355
P0356     , CLS-A     , SER-061       , STY-042      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0356
P0357     , CLS-A     , SER-062       , STY-043      , SZ-006      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0357
P0358     , CLS-A     , SER-062       , STY-043      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0358
P0359     , CLS-A     , SER-062       , STY-043      , SZ-027      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0359
P0360     , CLS-A     , SER-062       , STY-043      , SZ-024      , 2024-01-01 00:00:00, 2024-01-01 00:00:00, Product-P0360
